,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
25,0.20833333333333334,0.9999718297218084,0.9999999996032177,0.5,0.9999999428405628,2.177879978879573e-08,-0.00033811073731729275,4.25896953585225e-12,-0.0004903325670622791,-1.3812804826032764e-08,0.0,1.228232389785694e-06,-0.006433502503632267,4.235353034234268e-11,0.3901241973632983,0.38987574310056344,0.38987598114673033,0.39012443506436756,1.19050737887726,0.9531182591813929,0.26709337063465854,0.9632292245981886,-0.0004070507518024434,-0.051472902642123654,-0.2637040680066432,-0.14748294233781767,0.05890916305185678,0.6852161090245334,0.0029771939548178697,-0.0011947042125125425,4.4610034188246053e-05,0.35817008841455356,0.35680624693336055,0.37996059158470813,0.32255010220411956
26,0.21666666666666667,0.9999672457133603,0.9999999994635783,0.5,0.9999999332290476,2.7392003218588885e-08,-0.00036543385135141127,5.758434737655041e-12,-0.0005500810137407399,-1.80175112088302e-08,0.0,1.4855724762794333e-06,-0.006681031191004737,5.3028175656999275e-11,0.39012363027884184,0.38987630133196405,0.38987657825416555,0.39012390678586956,1.189364220352131,0.953286880880816,0.27124050867240446,0.9631009732113567,-0.0007407583924481544,-0.051868230202619756,-0.264094023733953,-0.17894248652818856,0.0315844058332293,0.587643335454191,-2.5901458909264825e-05,-0.0005582798245221933,-0.0005684927822804585,0.33812671513999987,0.34194833057954555,0.36871676237192336,0.3060018806364754
27,0.225,0.9999621251713707,0.9999999992827486,0.5,0.9999999224662921,3.415856975618053e-08,-0.0003937859935143739,7.699801333164039e-12,-0.000614465038675835,-2.3272758055186663e-08,0.0,1.7841126305905468e-06,-0.006927415009795891,6.58405310196542e-11,0.390123041540332,0.3898768802952598,0.38987720061290443,0.39012336136197256,1.1881037795838525,0.9535225473397513,0.27533612171281147,0.9630083594722378,-0.0008155645191383527,-0.05190462637132605,-0.2644241747691715,-0.18087049931774235,0.01679342351968982,0.579622636032795,-0.0008571503256210492,-0.00018417851621383246,-0.0004916348267989747,0.35435962032613344,0.3620243396615785,0.3821067855131195,0.3152334280284515
28,0.23333333333333334,0.9999564280705852,0.9999999990507434,0.5,0.9999999104668268,4.225960754819842e-08,-0.0004231623052788344,1.0189838919521672e-11,-0.0006836520941996812,-2.9788040821089166e-08,0.0,2.128546792498964e-06,-0.007172611730052579,8.1115049156389e-11,0.39012243121946555,0.38987747986264176,0.3898778484184869,0.3901227991865818,1.186875353810098,0.9537770223334974,0.2793207377705722,0.9628935613616363,-0.0012124744675564279,-0.0519547095872741,-0.26483056384351195,-0.17826295958207616,0.018627996223175014,0.598801529026155,-0.0015738337579112715,-0.0003136826734032556,-0.0006982457290158344,0.35606327138134775,0.36315273861079733,0.3808614957710623,0.3145490751156112
29,0.24166666666666667,0.9999501129971703,0.9999999987556435,0.5,0.999999897142676,5.189645842727959e-08,-0.0004535577525670343,1.3355835105303725e-11,-0.0007578088096640704,-3.780481027913603e-08,0.0,2.523897485471474e-06,-0.007416579324034226,9.921043403194731e-11,0.3901217993911671,0.38987809990235345,0.3898785218710773,0.3901222206653358,1.1855693238151401,0.9540986736287328,0.28345530072497277,0.9627730113294737,-0.0018264276479394422,-0.052000844992825285,-0.2652559234732681,-0.20189055434085557,0.054409489575435455,0.6335063742644864,-0.0003818445404875157,0.00010635323150279873,-0.0005654867249432552,0.3514171310642119,0.3584164440248089,0.3770884871198175,0.31080956533124526
30,0.25,0.9999431371558115,0.9999999983833084,0.5,0.9999998824034341,6.329208487929803e-08,-0.0004849671266078289,1.7348584706478983e-11,-0.0008371009628877969,-4.759994169963536e-08,0.0,2.97552421762647e-06,-0.007659275973322578,1.2052167759822603e-10,0.3901211461336255,0.38987874027877006,0.3898792211751905,0.39012162621528695,1.1842571481177937,0.9534561936830214,0.28775001004790324,0.9620780669822231,-0.005180985374214438,-0.05392515431429034,-0.26734065937391854,-0.2159544806342062,0.06997559421666466,0.5722755748311714,0.0009714502809202995,0.0006635966069637552,-0.0002262588251466678,0.338579395022889,0.35258494027379217,0.3752123422665047,0.3019807643252554
31,0.2583333333333333,0.9999354563770452,0.9999999979170604,0.5,0.9999998661563458,7.6692491276439e-08,-0.0005173850448232415,2.23456813412629e-11,-0.0009216934517495302,-5.948943475358568e-08,0.0,3.489131523682423e-06,-0.007900660075885751,1.454821056056674e-10,0.3901204715283262,0.38987940085248096,0.3898799465394112,0.39012101626457535,1.1785957424265288,0.9552940122705695,0.30256518354666856,0.9621654439512414,-0.0019244705001258107,-0.0507027595631259,-0.2676998039821635,-0.21668339379417034,0.03475716209747626,0.5504820033887081,0.0007526384990804201,0.0003973562787765782,-0.00030448014876526685,0.34197912104131,0.36283609589112736,0.38926577260389117,0.3087825938418451
32,0.26666666666666666,0.9999270251248266,0.9999999973373338,0.5,0.999999848306386,9.236817785976312e-08,-0.0005508059517443499,2.8555128472078242e-11,-0.001011750265931033,-7.383234955959505e-08,0.0,4.070776638241399e-06,-0.008140690253094123,1.745654267211043e-10,0.3901197756600862,0.3898800814803717,0.38988069817610566,0.3901203912520903,1.1770768703281635,0.9554402707700357,0.3059646052656744,0.9620726345605719,-0.0027101633553602475,-0.04983450913181713,-0.2681891544113192,-0.22028754170602127,0.22470099688304268,0.47275058648934,0.004849883638892193,0.0018537689006691285,0.0018501226119314999,0.348857869381375,0.3635110429808164,0.3820468510642567,0.30731493914749153
33,0.275,0.9999177965043331,0.9999999966212927,0.5,0.999999828756344,1.1061562591529248e-07,-0.0005852241199563036,3.621928697035385e-11,-0.001107434458815496,-9.103498404423034e-08,0.0,4.726876791048739e-06,-0.00837932535668572,2.0828777912373816e-10,0.39011905861708945,0.38988078201571247,0.3898814763011273,0.39011975162712553,1.1756823138802082,0.9561746973121817,0.3097114436374069,0.962237409289196,-0.00039657822434075335,-0.048159612543957654,-0.2679172682186502,-0.21977237699346563,0.15604007427312272,0.46786296454185416,0.0025675585734011635,0.0020863468750370916,0.0010317896031188062,0.33539759343617354,0.3695891547577824,0.4170230364482161,0.32422876368092646
34,0.2833333333333333,0.999907722269999,0.9999999957424103,0.5,0.9999998074069084,1.317588125492614e-07,-0.0006206336510722545,4.561917625883693e-11,-0.0012089081195457202,-1.1155529752640236e-07,0.0,5.4642161151673155e-06,-0.008616524475679205,2.472097686902807e-10,0.39011832049091943,0.38988150230824536,0.389882281133515,0.3901190978490223,1.1733176083420644,0.9567197448225485,0.3145010291779252,0.962170519507067,-0.0009026493707823984,-0.046069077770783104,-0.26852321443213045,-0.21282828254987063,0.04934415867351438,0.5199279996192185,0.0004067824466517933,0.0008898884197725992,-0.0003463637980381987,0.3460747090087313,0.37047892228994356,0.4067419889578997,0.32244602210496337
35,0.2916666666666667,0.9998967528337827,0.9999999946700113,0.5,0.9999997841567548,1.5615075343104065e-07,-0.0006570284767359816,5.707914601596001e-11,-0.0013163323452468347,-1.3590758517139035e-07,0.0,6.289952159309583e-06,-0.00885224694323073,2.9193849283050186e-10,0.39011756137659526,0.38988224220427736,0.3898831128951868,0.390118430386808,1.1718005013735653,0.9571079935318085,0.3178398180987991,0.962120544751681,-0.0011581019796386737,-0.04476699501601696,-0.26892123814189445,-0.197766563473456,0.018480356979710955,0.5070959580317613,-0.0011352107818245875,0.001027031200738918,6.861794795826389e-05,0.35068506603930616,0.3622757280741745,0.3839344003724005,0.31195364000477066
